Fra;Til;Målenavn;Volum;Enhet;Kvalitet;Registreringstidspunkt
2026-03-01T00:00:00+01:00;2026-03-01T01:00:00+01:00;KWH 60 Forbruk;0,914;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T01:00:00+01:00;2026-03-01T02:00:00+01:00;KWH 60 Forbruk;1,821;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T02:00:00+01:00;2026-03-01T03:00:00+01:00;KWH 60 Forbruk;1,262;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T03:00:00+01:00;2026-03-01T04:00:00+01:00;KWH 60 Forbruk;1,382;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T04:00:00+01:00;2026-03-01T05:00:00+01:00;KWH 60 Forbruk;2,090;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T05:00:00+01:00;2026-03-01T06:00:00+01:00;KWH 60 Forbruk;1,810;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T06:00:00+01:00;2026-03-01T07:00:00+01:00;KWH 60 Forbruk;1,886;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T07:00:00+01:00;2026-03-01T08:00:00+01:00;KWH 60 Forbruk;3,042;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T08:00:00+01:00;2026-03-01T09:00:00+01:00;KWH 60 Forbruk;1,924;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T09:00:00+01:00;2026-03-01T10:00:00+01:00;KWH 60 Forbruk;2,505;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T10:00:00+01:00;2026-03-01T11:00:00+01:00;KWH 60 Forbruk;4,078;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T11:00:00+01:00;2026-03-01T12:00:00+01:00;KWH 60 Forbruk;2,279;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T12:00:00+01:00;2026-03-01T13:00:00+01:00;KWH 60 Forbruk;1,890;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T13:00:00+01:00;2026-03-01T14:00:00+01:00;KWH 60 Forbruk;2,172;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T14:00:00+01:00;2026-03-01T15:00:00+01:00;KWH 60 Forbruk;1,494;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T15:00:00+01:00;2026-03-01T16:00:00+01:00;KWH 60 Forbruk;2,268;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T16:00:00+01:00;2026-03-01T17:00:00+01:00;KWH 60 Forbruk;1,957;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T17:00:00+01:00;2026-03-01T18:00:00+01:00;KWH 60 Forbruk;2,838;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T18:00:00+01:00;2026-03-01T19:00:00+01:00;KWH 60 Forbruk;2,321;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T19:00:00+01:00;2026-03-01T20:00:00+01:00;KWH 60 Forbruk;1,698;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T20:00:00+01:00;2026-03-01T21:00:00+01:00;KWH 60 Forbruk;1,632;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T21:00:00+01:00;2026-03-01T22:00:00+01:00;KWH 60 Forbruk;2,825;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T22:00:00+01:00;2026-03-01T23:00:00+01:00;KWH 60 Forbruk;1,174;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-01T23:00:00+01:00;2026-03-02T00:00:00+01:00;KWH 60 Forbruk;2,496;kWh;Målt;2026-03-02T06:18:16+01:00
2026-03-02T00:00:00+01:00;2026-03-02T01:00:00+01:00;KWH 60 Forbruk;1,130;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T01:00:00+01:00;2026-03-02T02:00:00+01:00;KWH 60 Forbruk;1,284;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T02:00:00+01:00;2026-03-02T03:00:00+01:00;KWH 60 Forbruk;1,289;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T03:00:00+01:00;2026-03-02T04:00:00+01:00;KWH 60 Forbruk;1,822;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T04:00:00+01:00;2026-03-02T05:00:00+01:00;KWH 60 Forbruk;1,281;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T05:00:00+01:00;2026-03-02T06:00:00+01:00;KWH 60 Forbruk;1,516;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T06:00:00+01:00;2026-03-02T07:00:00+01:00;KWH 60 Forbruk;2,136;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T07:00:00+01:00;2026-03-02T08:00:00+01:00;KWH 60 Forbruk;1,553;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T08:00:00+01:00;2026-03-02T09:00:00+01:00;KWH 60 Forbruk;2,043;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T09:00:00+01:00;2026-03-02T10:00:00+01:00;KWH 60 Forbruk;3,669;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T10:00:00+01:00;2026-03-02T11:00:00+01:00;KWH 60 Forbruk;1,889;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T11:00:00+01:00;2026-03-02T12:00:00+01:00;KWH 60 Forbruk;2,165;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T12:00:00+01:00;2026-03-02T13:00:00+01:00;KWH 60 Forbruk;2,964;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T13:00:00+01:00;2026-03-02T14:00:00+01:00;KWH 60 Forbruk;1,694;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T14:00:00+01:00;2026-03-02T15:00:00+01:00;KWH 60 Forbruk;1,954;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T15:00:00+01:00;2026-03-02T16:00:00+01:00;KWH 60 Forbruk;2,530;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T16:00:00+01:00;2026-03-02T17:00:00+01:00;KWH 60 Forbruk;2,101;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T17:00:00+01:00;2026-03-02T18:00:00+01:00;KWH 60 Forbruk;3,090;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T18:00:00+01:00;2026-03-02T19:00:00+01:00;KWH 60 Forbruk;2,537;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T19:00:00+01:00;2026-03-02T20:00:00+01:00;KWH 60 Forbruk;1,876;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T20:00:00+01:00;2026-03-02T21:00:00+01:00;KWH 60 Forbruk;2,616;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T21:00:00+01:00;2026-03-02T22:00:00+01:00;KWH 60 Forbruk;2,545;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T22:00:00+01:00;2026-03-02T23:00:00+01:00;KWH 60 Forbruk;2,428;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-02T23:00:00+01:00;2026-03-03T00:00:00+01:00;KWH 60 Forbruk;3,717;kWh;Målt;2026-03-03T06:23:11+01:00
2026-03-03T00:00:00+01:00;2026-03-03T01:00:00+01:00;KWH 60 Forbruk;3,006;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T01:00:00+01:00;2026-03-03T02:00:00+01:00;KWH 60 Forbruk;1,351;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T02:00:00+01:00;2026-03-03T03:00:00+01:00;KWH 60 Forbruk;1,224;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T03:00:00+01:00;2026-03-03T04:00:00+01:00;KWH 60 Forbruk;1,593;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T04:00:00+01:00;2026-03-03T05:00:00+01:00;KWH 60 Forbruk;1,839;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T05:00:00+01:00;2026-03-03T06:00:00+01:00;KWH 60 Forbruk;1,391;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T06:00:00+01:00;2026-03-03T07:00:00+01:00;KWH 60 Forbruk;1,728;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T07:00:00+01:00;2026-03-03T08:00:00+01:00;KWH 60 Forbruk;2,533;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T08:00:00+01:00;2026-03-03T09:00:00+01:00;KWH 60 Forbruk;2,672;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T09:00:00+01:00;2026-03-03T10:00:00+01:00;KWH 60 Forbruk;2,974;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T10:00:00+01:00;2026-03-03T11:00:00+01:00;KWH 60 Forbruk;1,439;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T11:00:00+01:00;2026-03-03T12:00:00+01:00;KWH 60 Forbruk;2,882;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T12:00:00+01:00;2026-03-03T13:00:00+01:00;KWH 60 Forbruk;1,444;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T13:00:00+01:00;2026-03-03T14:00:00+01:00;KWH 60 Forbruk;1,350;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T14:00:00+01:00;2026-03-03T15:00:00+01:00;KWH 60 Forbruk;3,554;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T15:00:00+01:00;2026-03-03T16:00:00+01:00;KWH 60 Forbruk;3,609;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T16:00:00+01:00;2026-03-03T17:00:00+01:00;KWH 60 Forbruk;2,219;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T17:00:00+01:00;2026-03-03T18:00:00+01:00;KWH 60 Forbruk;2,263;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T18:00:00+01:00;2026-03-03T19:00:00+01:00;KWH 60 Forbruk;2,143;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T19:00:00+01:00;2026-03-03T20:00:00+01:00;KWH 60 Forbruk;2,295;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T20:00:00+01:00;2026-03-03T21:00:00+01:00;KWH 60 Forbruk;1,469;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T21:00:00+01:00;2026-03-03T22:00:00+01:00;KWH 60 Forbruk;1,352;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T22:00:00+01:00;2026-03-03T23:00:00+01:00;KWH 60 Forbruk;1,693;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-03T23:00:00+01:00;2026-03-04T00:00:00+01:00;KWH 60 Forbruk;1,252;kWh;Målt;2026-03-04T06:29:18+01:00
2026-03-04T00:00:00+01:00;2026-03-04T01:00:00+01:00;KWH 60 Forbruk;1,399;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T01:00:00+01:00;2026-03-04T02:00:00+01:00;KWH 60 Forbruk;1,905;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T02:00:00+01:00;2026-03-04T03:00:00+01:00;KWH 60 Forbruk;1,640;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T03:00:00+01:00;2026-03-04T04:00:00+01:00;KWH 60 Forbruk;1,389;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T04:00:00+01:00;2026-03-04T05:00:00+01:00;KWH 60 Forbruk;1,435;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T05:00:00+01:00;2026-03-04T06:00:00+01:00;KWH 60 Forbruk;2,092;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T06:00:00+01:00;2026-03-04T07:00:00+01:00;KWH 60 Forbruk;1,425;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T07:00:00+01:00;2026-03-04T08:00:00+01:00;KWH 60 Forbruk;1,937;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T08:00:00+01:00;2026-03-04T09:00:00+01:00;KWH 60 Forbruk;1,803;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T09:00:00+01:00;2026-03-04T10:00:00+01:00;KWH 60 Forbruk;2,107;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T10:00:00+01:00;2026-03-04T11:00:00+01:00;KWH 60 Forbruk;3,723;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T11:00:00+01:00;2026-03-04T12:00:00+01:00;KWH 60 Forbruk;4,001;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T12:00:00+01:00;2026-03-04T13:00:00+01:00;KWH 60 Forbruk;3,599;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T13:00:00+01:00;2026-03-04T14:00:00+01:00;KWH 60 Forbruk;3,035;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T14:00:00+01:00;2026-03-04T15:00:00+01:00;KWH 60 Forbruk;1,329;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T15:00:00+01:00;2026-03-04T16:00:00+01:00;KWH 60 Forbruk;2,533;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T16:00:00+01:00;2026-03-04T17:00:00+01:00;KWH 60 Forbruk;1,538;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T17:00:00+01:00;2026-03-04T18:00:00+01:00;KWH 60 Forbruk;3,012;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T18:00:00+01:00;2026-03-04T19:00:00+01:00;KWH 60 Forbruk;2,291;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T19:00:00+01:00;2026-03-04T20:00:00+01:00;KWH 60 Forbruk;1,344;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T20:00:00+01:00;2026-03-04T21:00:00+01:00;KWH 60 Forbruk;1,782;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T21:00:00+01:00;2026-03-04T22:00:00+01:00;KWH 60 Forbruk;2,113;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T22:00:00+01:00;2026-03-04T23:00:00+01:00;KWH 60 Forbruk;1,264;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-04T23:00:00+01:00;2026-03-05T00:00:00+01:00;KWH 60 Forbruk;1,472;kWh;Målt;2026-03-05T06:22:49+01:00
2026-03-05T00:00:00+01:00;2026-03-05T01:00:00+01:00;KWH 60 Forbruk;1,709;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T01:00:00+01:00;2026-03-05T02:00:00+01:00;KWH 60 Forbruk;1,320;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T02:00:00+01:00;2026-03-05T03:00:00+01:00;KWH 60 Forbruk;1,284;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T03:00:00+01:00;2026-03-05T04:00:00+01:00;KWH 60 Forbruk;2,100;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T04:00:00+01:00;2026-03-05T05:00:00+01:00;KWH 60 Forbruk;1,362;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T05:00:00+01:00;2026-03-05T06:00:00+01:00;KWH 60 Forbruk;1,658;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T06:00:00+01:00;2026-03-05T07:00:00+01:00;KWH 60 Forbruk;1,461;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T07:00:00+01:00;2026-03-05T08:00:00+01:00;KWH 60 Forbruk;3,534;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T08:00:00+01:00;2026-03-05T09:00:00+01:00;KWH 60 Forbruk;3,514;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T09:00:00+01:00;2026-03-05T10:00:00+01:00;KWH 60 Forbruk;2,507;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T10:00:00+01:00;2026-03-05T11:00:00+01:00;KWH 60 Forbruk;1,497;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T11:00:00+01:00;2026-03-05T12:00:00+01:00;KWH 60 Forbruk;2,219;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T12:00:00+01:00;2026-03-05T13:00:00+01:00;KWH 60 Forbruk;1,291;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T13:00:00+01:00;2026-03-05T14:00:00+01:00;KWH 60 Forbruk;1,495;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T14:00:00+01:00;2026-03-05T15:00:00+01:00;KWH 60 Forbruk;2,552;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T15:00:00+01:00;2026-03-05T16:00:00+01:00;KWH 60 Forbruk;1,374;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T16:00:00+01:00;2026-03-05T17:00:00+01:00;KWH 60 Forbruk;1,376;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T17:00:00+01:00;2026-03-05T18:00:00+01:00;KWH 60 Forbruk;2,352;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T18:00:00+01:00;2026-03-05T19:00:00+01:00;KWH 60 Forbruk;1,171;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T19:00:00+01:00;2026-03-05T20:00:00+01:00;KWH 60 Forbruk;2,191;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T20:00:00+01:00;2026-03-05T21:00:00+01:00;KWH 60 Forbruk;1,709;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T21:00:00+01:00;2026-03-05T22:00:00+01:00;KWH 60 Forbruk;1,430;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T22:00:00+01:00;2026-03-05T23:00:00+01:00;KWH 60 Forbruk;2,044;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-05T23:00:00+01:00;2026-03-06T00:00:00+01:00;KWH 60 Forbruk;1,286;kWh;Målt;2026-03-06T06:34:25+01:00
2026-03-06T00:00:00+01:00;2026-03-06T01:00:00+01:00;KWH 60 Forbruk;1,738;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T01:00:00+01:00;2026-03-06T02:00:00+01:00;KWH 60 Forbruk;1,101;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T02:00:00+01:00;2026-03-06T03:00:00+01:00;KWH 60 Forbruk;1,235;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T03:00:00+01:00;2026-03-06T04:00:00+01:00;KWH 60 Forbruk;1,035;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T04:00:00+01:00;2026-03-06T05:00:00+01:00;KWH 60 Forbruk;1,871;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T05:00:00+01:00;2026-03-06T06:00:00+01:00;KWH 60 Forbruk;1,038;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T06:00:00+01:00;2026-03-06T07:00:00+01:00;KWH 60 Forbruk;1,267;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T07:00:00+01:00;2026-03-06T08:00:00+01:00;KWH 60 Forbruk;2,018;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T08:00:00+01:00;2026-03-06T09:00:00+01:00;KWH 60 Forbruk;1,295;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T09:00:00+01:00;2026-03-06T10:00:00+01:00;KWH 60 Forbruk;3,290;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T10:00:00+01:00;2026-03-06T11:00:00+01:00;KWH 60 Forbruk;2,799;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T11:00:00+01:00;2026-03-06T12:00:00+01:00;KWH 60 Forbruk;2,487;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T12:00:00+01:00;2026-03-06T13:00:00+01:00;KWH 60 Forbruk;1,929;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T13:00:00+01:00;2026-03-06T14:00:00+01:00;KWH 60 Forbruk;1,465;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T14:00:00+01:00;2026-03-06T15:00:00+01:00;KWH 60 Forbruk;2,098;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T15:00:00+01:00;2026-03-06T16:00:00+01:00;KWH 60 Forbruk;1,926;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T16:00:00+01:00;2026-03-06T17:00:00+01:00;KWH 60 Forbruk;4,421;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T17:00:00+01:00;2026-03-06T18:00:00+01:00;KWH 60 Forbruk;4,557;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T18:00:00+01:00;2026-03-06T19:00:00+01:00;KWH 60 Forbruk;2,588;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T19:00:00+01:00;2026-03-06T20:00:00+01:00;KWH 60 Forbruk;1,057;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T20:00:00+01:00;2026-03-06T21:00:00+01:00;KWH 60 Forbruk;2,785;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T21:00:00+01:00;2026-03-06T22:00:00+01:00;KWH 60 Forbruk;3,246;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T22:00:00+01:00;2026-03-06T23:00:00+01:00;KWH 60 Forbruk;1,236;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-06T23:00:00+01:00;2026-03-07T00:00:00+01:00;KWH 60 Forbruk;1,927;kWh;Målt;2026-03-07T06:23:34+01:00
2026-03-07T00:00:00+01:00;2026-03-07T01:00:00+01:00;KWH 60 Forbruk;1,260;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T01:00:00+01:00;2026-03-07T02:00:00+01:00;KWH 60 Forbruk;1,199;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T02:00:00+01:00;2026-03-07T03:00:00+01:00;KWH 60 Forbruk;1,281;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T03:00:00+01:00;2026-03-07T04:00:00+01:00;KWH 60 Forbruk;1,951;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T04:00:00+01:00;2026-03-07T05:00:00+01:00;KWH 60 Forbruk;1,311;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T05:00:00+01:00;2026-03-07T06:00:00+01:00;KWH 60 Forbruk;1,236;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T06:00:00+01:00;2026-03-07T07:00:00+01:00;KWH 60 Forbruk;1,835;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T07:00:00+01:00;2026-03-07T08:00:00+01:00;KWH 60 Forbruk;1,800;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T08:00:00+01:00;2026-03-07T09:00:00+01:00;KWH 60 Forbruk;1,599;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T09:00:00+01:00;2026-03-07T10:00:00+01:00;KWH 60 Forbruk;2,310;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T10:00:00+01:00;2026-03-07T11:00:00+01:00;KWH 60 Forbruk;3,879;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T11:00:00+01:00;2026-03-07T12:00:00+01:00;KWH 60 Forbruk;4,050;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T12:00:00+01:00;2026-03-07T13:00:00+01:00;KWH 60 Forbruk;2,834;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T13:00:00+01:00;2026-03-07T14:00:00+01:00;KWH 60 Forbruk;2,192;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T14:00:00+01:00;2026-03-07T15:00:00+01:00;KWH 60 Forbruk;3,654;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T15:00:00+01:00;2026-03-07T16:00:00+01:00;KWH 60 Forbruk;1,950;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T16:00:00+01:00;2026-03-07T17:00:00+01:00;KWH 60 Forbruk;2,524;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T17:00:00+01:00;2026-03-07T18:00:00+01:00;KWH 60 Forbruk;3,481;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T18:00:00+01:00;2026-03-07T19:00:00+01:00;KWH 60 Forbruk;3,939;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T19:00:00+01:00;2026-03-07T20:00:00+01:00;KWH 60 Forbruk;2,957;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T20:00:00+01:00;2026-03-07T21:00:00+01:00;KWH 60 Forbruk;1,555;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T21:00:00+01:00;2026-03-07T22:00:00+01:00;KWH 60 Forbruk;1,162;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T22:00:00+01:00;2026-03-07T23:00:00+01:00;KWH 60 Forbruk;1,758;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-07T23:00:00+01:00;2026-03-08T00:00:00+01:00;KWH 60 Forbruk;0,949;kWh;Målt;2026-03-08T06:17:38+01:00
2026-03-08T00:00:00+01:00;2026-03-08T01:00:00+01:00;KWH 60 Forbruk;1,609;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T01:00:00+01:00;2026-03-08T02:00:00+01:00;KWH 60 Forbruk;1,051;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T02:00:00+01:00;2026-03-08T03:00:00+01:00;KWH 60 Forbruk;1,055;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T03:00:00+01:00;2026-03-08T04:00:00+01:00;KWH 60 Forbruk;1,032;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T04:00:00+01:00;2026-03-08T05:00:00+01:00;KWH 60 Forbruk;1,884;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T05:00:00+01:00;2026-03-08T06:00:00+01:00;KWH 60 Forbruk;1,299;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T06:00:00+01:00;2026-03-08T07:00:00+01:00;KWH 60 Forbruk;1,468;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T07:00:00+01:00;2026-03-08T08:00:00+01:00;KWH 60 Forbruk;1,606;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T08:00:00+01:00;2026-03-08T09:00:00+01:00;KWH 60 Forbruk;2,856;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T09:00:00+01:00;2026-03-08T10:00:00+01:00;KWH 60 Forbruk;1,850;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T10:00:00+01:00;2026-03-08T11:00:00+01:00;KWH 60 Forbruk;2,423;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T11:00:00+01:00;2026-03-08T12:00:00+01:00;KWH 60 Forbruk;3,651;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T12:00:00+01:00;2026-03-08T13:00:00+01:00;KWH 60 Forbruk;2,092;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T13:00:00+01:00;2026-03-08T14:00:00+01:00;KWH 60 Forbruk;2,160;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T14:00:00+01:00;2026-03-08T15:00:00+01:00;KWH 60 Forbruk;3,878;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T15:00:00+01:00;2026-03-08T16:00:00+01:00;KWH 60 Forbruk;2,128;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T16:00:00+01:00;2026-03-08T17:00:00+01:00;KWH 60 Forbruk;1,774;kWh;Målt;2026-03-09T06:32:26+01:00
2026-03-08T17:00:00+01:00;2026-03-08T18:00:00+01:00;KWH 60 Forbruk;1,907;kWh;Målt;2026-03-09T06:32:26+01:00
