Fra;Til;Målenavn;Volum;Enhet;Kvalitet;Registreringstidspunkt
2026-02-20T11:00:00+01:00;2026-02-20T12:00:00+01:00;KWH 60 Forbruk;1,842;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T12:00:00+01:00;2026-02-20T13:00:00+01:00;KWH 60 Forbruk;4,316;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T13:00:00+01:00;2026-02-20T14:00:00+01:00;KWH 60 Forbruk;3,686;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T14:00:00+01:00;2026-02-20T15:00:00+01:00;KWH 60 Forbruk;2,677;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T15:00:00+01:00;2026-02-20T16:00:00+01:00;KWH 60 Forbruk;2,861;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T16:00:00+01:00;2026-02-20T17:00:00+01:00;KWH 60 Forbruk;2,329;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T17:00:00+01:00;2026-02-20T18:00:00+01:00;KWH 60 Forbruk;2,476;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T18:00:00+01:00;2026-02-20T19:00:00+01:00;KWH 60 Forbruk;2,332;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T19:00:00+01:00;2026-02-20T20:00:00+01:00;KWH 60 Forbruk;2,168;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T20:00:00+01:00;2026-02-20T21:00:00+01:00;KWH 60 Forbruk;1,170;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T21:00:00+01:00;2026-02-20T22:00:00+01:00;KWH 60 Forbruk;2,374;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T22:00:00+01:00;2026-02-20T23:00:00+01:00;KWH 60 Forbruk;2,094;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T23:00:00+01:00;2026-02-21T00:00:00+01:00;KWH 60 Forbruk;1,170;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-21T00:00:00+01:00;2026-02-21T01:00:00+01:00;KWH 60 Forbruk;1,905;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T01:00:00+01:00;2026-02-21T02:00:00+01:00;KWH 60 Forbruk;1,539;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T02:00:00+01:00;2026-02-21T03:00:00+01:00;KWH 60 Forbruk;1,532;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T03:00:00+01:00;2026-02-21T04:00:00+01:00;KWH 60 Forbruk;1,683;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T04:00:00+01:00;2026-02-21T05:00:00+01:00;KWH 60 Forbruk;2,321;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T05:00:00+01:00;2026-02-21T06:00:00+01:00;KWH 60 Forbruk;1,685;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T06:00:00+01:00;2026-02-21T07:00:00+01:00;KWH 60 Forbruk;1,972;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T07:00:00+01:00;2026-02-21T08:00:00+01:00;KWH 60 Forbruk;2,418;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T08:00:00+01:00;2026-02-21T09:00:00+01:00;KWH 60 Forbruk;2,530;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T09:00:00+01:00;2026-02-21T10:00:00+01:00;KWH 60 Forbruk;2,557;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T10:00:00+01:00;2026-02-21T11:00:00+01:00;KWH 60 Forbruk;1,918;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T11:00:00+01:00;2026-02-21T12:00:00+01:00;KWH 60 Forbruk;3,729;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T12:00:00+01:00;2026-02-21T13:00:00+01:00;KWH 60 Forbruk;3,799;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T13:00:00+01:00;2026-02-21T14:00:00+01:00;KWH 60 Forbruk;1,893;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T14:00:00+01:00;2026-02-21T15:00:00+01:00;KWH 60 Forbruk;1,418;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T15:00:00+01:00;2026-02-21T16:00:00+01:00;KWH 60 Forbruk;2,417;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T16:00:00+01:00;2026-02-21T17:00:00+01:00;KWH 60 Forbruk;3,589;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T17:00:00+01:00;2026-02-21T18:00:00+01:00;KWH 60 Forbruk;2,258;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T18:00:00+01:00;2026-02-21T19:00:00+01:00;KWH 60 Forbruk;2,627;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T19:00:00+01:00;2026-02-21T20:00:00+01:00;KWH 60 Forbruk;2,291;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T20:00:00+01:00;2026-02-21T21:00:00+01:00;KWH 60 Forbruk;1,360;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T21:00:00+01:00;2026-02-21T22:00:00+01:00;KWH 60 Forbruk;1,485;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T22:00:00+01:00;2026-02-21T23:00:00+01:00;KWH 60 Forbruk;2,024;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-21T23:00:00+01:00;2026-02-22T00:00:00+01:00;KWH 60 Forbruk;1,329;kWh;Målt;2026-02-22T06:30:31+01:00
2026-02-22T00:00:00+01:00;2026-02-22T01:00:00+01:00;KWH 60 Forbruk;2,088;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T01:00:00+01:00;2026-02-22T02:00:00+01:00;KWH 60 Forbruk;1,557;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T02:00:00+01:00;2026-02-22T03:00:00+01:00;KWH 60 Forbruk;1,586;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T03:00:00+01:00;2026-02-22T04:00:00+01:00;KWH 60 Forbruk;2,046;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T04:00:00+01:00;2026-02-22T05:00:00+01:00;KWH 60 Forbruk;1,902;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T05:00:00+01:00;2026-02-22T06:00:00+01:00;KWH 60 Forbruk;1,743;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T06:00:00+01:00;2026-02-22T07:00:00+01:00;KWH 60 Forbruk;1,831;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T07:00:00+01:00;2026-02-22T08:00:00+01:00;KWH 60 Forbruk;2,778;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T08:00:00+01:00;2026-02-22T09:00:00+01:00;KWH 60 Forbruk;1,966;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T09:00:00+01:00;2026-02-22T10:00:00+01:00;KWH 60 Forbruk;3,290;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T10:00:00+01:00;2026-02-22T11:00:00+01:00;KWH 60 Forbruk;3,601;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T11:00:00+01:00;2026-02-22T12:00:00+01:00;KWH 60 Forbruk;1,953;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T12:00:00+01:00;2026-02-22T13:00:00+01:00;KWH 60 Forbruk;2,762;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T13:00:00+01:00;2026-02-22T14:00:00+01:00;KWH 60 Forbruk;2,093;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T14:00:00+01:00;2026-02-22T15:00:00+01:00;KWH 60 Forbruk;1,723;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T15:00:00+01:00;2026-02-22T16:00:00+01:00;KWH 60 Forbruk;2,888;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T16:00:00+01:00;2026-02-22T17:00:00+01:00;KWH 60 Forbruk;2,780;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T17:00:00+01:00;2026-02-22T18:00:00+01:00;KWH 60 Forbruk;3,466;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T18:00:00+01:00;2026-02-22T19:00:00+01:00;KWH 60 Forbruk;2,146;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T19:00:00+01:00;2026-02-22T20:00:00+01:00;KWH 60 Forbruk;3,108;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T20:00:00+01:00;2026-02-22T21:00:00+01:00;KWH 60 Forbruk;1,933;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T21:00:00+01:00;2026-02-22T22:00:00+01:00;KWH 60 Forbruk;3,015;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T22:00:00+01:00;2026-02-22T23:00:00+01:00;KWH 60 Forbruk;3,721;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-22T23:00:00+01:00;2026-02-23T00:00:00+01:00;KWH 60 Forbruk;1,846;kWh;Målt;2026-02-23T06:20:30+01:00
2026-02-23T00:00:00+01:00;2026-02-23T01:00:00+01:00;KWH 60 Forbruk;1,410;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T01:00:00+01:00;2026-02-23T02:00:00+01:00;KWH 60 Forbruk;1,574;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T02:00:00+01:00;2026-02-23T03:00:00+01:00;KWH 60 Forbruk;2,128;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T03:00:00+01:00;2026-02-23T04:00:00+01:00;KWH 60 Forbruk;1,638;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T04:00:00+01:00;2026-02-23T05:00:00+01:00;KWH 60 Forbruk;1,544;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T05:00:00+01:00;2026-02-23T06:00:00+01:00;KWH 60 Forbruk;2,275;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T06:00:00+01:00;2026-02-23T07:00:00+01:00;KWH 60 Forbruk;1,739;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T07:00:00+01:00;2026-02-23T08:00:00+01:00;KWH 60 Forbruk;1,555;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T08:00:00+01:00;2026-02-23T09:00:00+01:00;KWH 60 Forbruk;4,228;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T09:00:00+01:00;2026-02-23T10:00:00+01:00;KWH 60 Forbruk;2,848;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T10:00:00+01:00;2026-02-23T11:00:00+01:00;KWH 60 Forbruk;1,803;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T11:00:00+01:00;2026-02-23T12:00:00+01:00;KWH 60 Forbruk;2,181;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T12:00:00+01:00;2026-02-23T13:00:00+01:00;KWH 60 Forbruk;2,038;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T13:00:00+01:00;2026-02-23T14:00:00+01:00;KWH 60 Forbruk;1,846;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T14:00:00+01:00;2026-02-23T15:00:00+01:00;KWH 60 Forbruk;1,582;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T15:00:00+01:00;2026-02-23T16:00:00+01:00;KWH 60 Forbruk;2,451;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T16:00:00+01:00;2026-02-23T17:00:00+01:00;KWH 60 Forbruk;1,929;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T17:00:00+01:00;2026-02-23T18:00:00+01:00;KWH 60 Forbruk;3,020;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T18:00:00+01:00;2026-02-23T19:00:00+01:00;KWH 60 Forbruk;2,131;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T19:00:00+01:00;2026-02-23T20:00:00+01:00;KWH 60 Forbruk;3,503;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T20:00:00+01:00;2026-02-23T21:00:00+01:00;KWH 60 Forbruk;2,080;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T21:00:00+01:00;2026-02-23T22:00:00+01:00;KWH 60 Forbruk;1,938;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T22:00:00+01:00;2026-02-23T23:00:00+01:00;KWH 60 Forbruk;1,109;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-23T23:00:00+01:00;2026-02-24T00:00:00+01:00;KWH 60 Forbruk;1,116;kWh;Målt;2026-02-24T19:25:03+01:00
2026-02-24T00:00:00+01:00;2026-02-24T01:00:00+01:00;KWH 60 Forbruk;2,203;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T01:00:00+01:00;2026-02-24T02:00:00+01:00;KWH 60 Forbruk;1,584;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T02:00:00+01:00;2026-02-24T03:00:00+01:00;KWH 60 Forbruk;1,532;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T03:00:00+01:00;2026-02-24T04:00:00+01:00;KWH 60 Forbruk;1,982;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T04:00:00+01:00;2026-02-24T05:00:00+01:00;KWH 60 Forbruk;2,177;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T05:00:00+01:00;2026-02-24T06:00:00+01:00;KWH 60 Forbruk;3,036;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T06:00:00+01:00;2026-02-24T07:00:00+01:00;KWH 60 Forbruk;1,649;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T07:00:00+01:00;2026-02-24T08:00:00+01:00;KWH 60 Forbruk;2,788;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T08:00:00+01:00;2026-02-24T09:00:00+01:00;KWH 60 Forbruk;4,442;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T09:00:00+01:00;2026-02-24T10:00:00+01:00;KWH 60 Forbruk;2,137;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T10:00:00+01:00;2026-02-24T11:00:00+01:00;KWH 60 Forbruk;1,580;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T11:00:00+01:00;2026-02-24T12:00:00+01:00;KWH 60 Forbruk;2,615;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T12:00:00+01:00;2026-02-24T13:00:00+01:00;KWH 60 Forbruk;1,891;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T13:00:00+01:00;2026-02-24T14:00:00+01:00;KWH 60 Forbruk;1,798;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T14:00:00+01:00;2026-02-24T15:00:00+01:00;KWH 60 Forbruk;2,806;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T15:00:00+01:00;2026-02-24T16:00:00+01:00;KWH 60 Forbruk;2,002;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T16:00:00+01:00;2026-02-24T17:00:00+01:00;KWH 60 Forbruk;2,955;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T17:00:00+01:00;2026-02-24T18:00:00+01:00;KWH 60 Forbruk;1,924;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T18:00:00+01:00;2026-02-24T19:00:00+01:00;KWH 60 Forbruk;3,738;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T19:00:00+01:00;2026-02-24T20:00:00+01:00;KWH 60 Forbruk;2,644;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T20:00:00+01:00;2026-02-24T21:00:00+01:00;KWH 60 Forbruk;1,693;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T21:00:00+01:00;2026-02-24T22:00:00+01:00;KWH 60 Forbruk;2,320;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T22:00:00+01:00;2026-02-24T23:00:00+01:00;KWH 60 Forbruk;1,784;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-24T23:00:00+01:00;2026-02-25T00:00:00+01:00;KWH 60 Forbruk;2,067;kWh;Målt;2026-02-25T06:18:43+01:00
2026-02-25T00:00:00+01:00;2026-02-25T01:00:00+01:00;KWH 60 Forbruk;1,234;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T01:00:00+01:00;2026-02-25T02:00:00+01:00;KWH 60 Forbruk;1,518;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T02:00:00+01:00;2026-02-25T03:00:00+01:00;KWH 60 Forbruk;1,342;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T03:00:00+01:00;2026-02-25T04:00:00+01:00;KWH 60 Forbruk;2,232;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T04:00:00+01:00;2026-02-25T05:00:00+01:00;KWH 60 Forbruk;1,417;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T05:00:00+01:00;2026-02-25T06:00:00+01:00;KWH 60 Forbruk;1,585;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T06:00:00+01:00;2026-02-25T07:00:00+01:00;KWH 60 Forbruk;2,173;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T07:00:00+01:00;2026-02-25T08:00:00+01:00;KWH 60 Forbruk;2,051;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T08:00:00+01:00;2026-02-25T09:00:00+01:00;KWH 60 Forbruk;3,333;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T09:00:00+01:00;2026-02-25T10:00:00+01:00;KWH 60 Forbruk;4,115;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T10:00:00+01:00;2026-02-25T11:00:00+01:00;KWH 60 Forbruk;4,141;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T11:00:00+01:00;2026-02-25T12:00:00+01:00;KWH 60 Forbruk;3,075;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T12:00:00+01:00;2026-02-25T13:00:00+01:00;KWH 60 Forbruk;1,913;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T13:00:00+01:00;2026-02-25T14:00:00+01:00;KWH 60 Forbruk;1,575;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T14:00:00+01:00;2026-02-25T15:00:00+01:00;KWH 60 Forbruk;2,365;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T15:00:00+01:00;2026-02-25T16:00:00+01:00;KWH 60 Forbruk;2,332;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T16:00:00+01:00;2026-02-25T17:00:00+01:00;KWH 60 Forbruk;2,702;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T17:00:00+01:00;2026-02-25T18:00:00+01:00;KWH 60 Forbruk;1,675;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T18:00:00+01:00;2026-02-25T19:00:00+01:00;KWH 60 Forbruk;2,737;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T19:00:00+01:00;2026-02-25T20:00:00+01:00;KWH 60 Forbruk;2,069;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T20:00:00+01:00;2026-02-25T21:00:00+01:00;KWH 60 Forbruk;2,885;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T21:00:00+01:00;2026-02-25T22:00:00+01:00;KWH 60 Forbruk;1,691;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T22:00:00+01:00;2026-02-25T23:00:00+01:00;KWH 60 Forbruk;1,582;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-25T23:00:00+01:00;2026-02-26T00:00:00+01:00;KWH 60 Forbruk;2,698;kWh;Målt;2026-02-26T06:17:16+01:00
2026-02-26T00:00:00+01:00;2026-02-26T01:00:00+01:00;KWH 60 Forbruk;1,347;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T01:00:00+01:00;2026-02-26T02:00:00+01:00;KWH 60 Forbruk;1,531;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T02:00:00+01:00;2026-02-26T03:00:00+01:00;KWH 60 Forbruk;2,042;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T03:00:00+01:00;2026-02-26T04:00:00+01:00;KWH 60 Forbruk;1,598;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T04:00:00+01:00;2026-02-26T05:00:00+01:00;KWH 60 Forbruk;1,533;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T05:00:00+01:00;2026-02-26T06:00:00+01:00;KWH 60 Forbruk;1,619;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T06:00:00+01:00;2026-02-26T07:00:00+01:00;KWH 60 Forbruk;2,310;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T07:00:00+01:00;2026-02-26T08:00:00+01:00;KWH 60 Forbruk;1,898;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T08:00:00+01:00;2026-02-26T09:00:00+01:00;KWH 60 Forbruk;3,834;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T09:00:00+01:00;2026-02-26T10:00:00+01:00;KWH 60 Forbruk;2,543;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T10:00:00+01:00;2026-02-26T11:00:00+01:00;KWH 60 Forbruk;2,124;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T11:00:00+01:00;2026-02-26T12:00:00+01:00;KWH 60 Forbruk;1,563;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T12:00:00+01:00;2026-02-26T13:00:00+01:00;KWH 60 Forbruk;2,146;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T13:00:00+01:00;2026-02-26T14:00:00+01:00;KWH 60 Forbruk;1,477;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T14:00:00+01:00;2026-02-26T15:00:00+01:00;KWH 60 Forbruk;1,742;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T15:00:00+01:00;2026-02-26T16:00:00+01:00;KWH 60 Forbruk;2,305;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T16:00:00+01:00;2026-02-26T17:00:00+01:00;KWH 60 Forbruk;4,284;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T17:00:00+01:00;2026-02-26T18:00:00+01:00;KWH 60 Forbruk;3,266;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T18:00:00+01:00;2026-02-26T19:00:00+01:00;KWH 60 Forbruk;3,974;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T19:00:00+01:00;2026-02-26T20:00:00+01:00;KWH 60 Forbruk;2,637;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T20:00:00+01:00;2026-02-26T21:00:00+01:00;KWH 60 Forbruk;1,505;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T21:00:00+01:00;2026-02-26T22:00:00+01:00;KWH 60 Forbruk;1,397;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T22:00:00+01:00;2026-02-26T23:00:00+01:00;KWH 60 Forbruk;2,057;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-26T23:00:00+01:00;2026-02-27T00:00:00+01:00;KWH 60 Forbruk;1,435;kWh;Målt;2026-02-27T06:19:17+01:00
2026-02-27T00:00:00+01:00;2026-02-27T01:00:00+01:00;KWH 60 Forbruk;2,053;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T01:00:00+01:00;2026-02-27T02:00:00+01:00;KWH 60 Forbruk;1,319;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T02:00:00+01:00;2026-02-27T03:00:00+01:00;KWH 60 Forbruk;1,491;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T03:00:00+01:00;2026-02-27T04:00:00+01:00;KWH 60 Forbruk;2,097;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T04:00:00+01:00;2026-02-27T05:00:00+01:00;KWH 60 Forbruk;1,533;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T05:00:00+01:00;2026-02-27T06:00:00+01:00;KWH 60 Forbruk;1,393;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T06:00:00+01:00;2026-02-27T07:00:00+01:00;KWH 60 Forbruk;1,904;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T07:00:00+01:00;2026-02-27T08:00:00+01:00;KWH 60 Forbruk;4,117;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T08:00:00+01:00;2026-02-27T09:00:00+01:00;KWH 60 Forbruk;2,008;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T09:00:00+01:00;2026-02-27T10:00:00+01:00;KWH 60 Forbruk;1,478;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T10:00:00+01:00;2026-02-27T11:00:00+01:00;KWH 60 Forbruk;1,688;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T11:00:00+01:00;2026-02-27T12:00:00+01:00;KWH 60 Forbruk;2,406;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T12:00:00+01:00;2026-02-27T13:00:00+01:00;KWH 60 Forbruk;1,805;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T13:00:00+01:00;2026-02-27T14:00:00+01:00;KWH 60 Forbruk;1,513;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T14:00:00+01:00;2026-02-27T15:00:00+01:00;KWH 60 Forbruk;1,915;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T15:00:00+01:00;2026-02-27T16:00:00+01:00;KWH 60 Forbruk;1,410;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T16:00:00+01:00;2026-02-27T17:00:00+01:00;KWH 60 Forbruk;1,310;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T17:00:00+01:00;2026-02-27T18:00:00+01:00;KWH 60 Forbruk;1,738;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T18:00:00+01:00;2026-02-27T19:00:00+01:00;KWH 60 Forbruk;1,730;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T19:00:00+01:00;2026-02-27T20:00:00+01:00;KWH 60 Forbruk;1,334;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T20:00:00+01:00;2026-02-27T21:00:00+01:00;KWH 60 Forbruk;2,120;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T21:00:00+01:00;2026-02-27T22:00:00+01:00;KWH 60 Forbruk;1,416;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T22:00:00+01:00;2026-02-27T23:00:00+01:00;KWH 60 Forbruk;2,658;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-27T23:00:00+01:00;2026-02-28T00:00:00+01:00;KWH 60 Forbruk;1,854;kWh;Målt;2026-02-28T06:33:28+01:00
2026-02-28T00:00:00+01:00;2026-02-28T01:00:00+01:00;KWH 60 Forbruk;1,790;kWh;Målt;2026-03-01T06:36:27+01:00
2026-02-28T01:00:00+01:00;2026-02-28T02:00:00+01:00;KWH 60 Forbruk;1,887;kWh;Målt;2026-03-01T06:36:27+01:00
2026-02-28T02:00:00+01:00;2026-02-28T03:00:00+01:00;KWH 60 Forbruk;2,153;kWh;Målt;2026-03-01T06:36:27+01:00
2026-02-28T03:00:00+01:00;2026-02-28T04:00:00+01:00;KWH 60 Forbruk;1,535;kWh;Målt;2026-03-01T06:36:27+01:00
2026-02-28T04:00:00+01:00;2026-02-28T05:00:00+01:00;KWH 60 Forbruk;1,607;kWh;Målt;2026-03-01T06:36:27+01:00
