Fra;Til;Målenavn;Volum;Enhet;Kvalitet;Registreringstidspunkt
2025-12-28T09:00:00+01:00;2025-12-28T10:00:00+01:00;KWH 60 Forbruk;1,553;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T10:00:00+01:00;2025-12-28T11:00:00+01:00;KWH 60 Forbruk;2,427;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T11:00:00+01:00;2025-12-28T12:00:00+01:00;KWH 60 Forbruk;2,580;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T12:00:00+01:00;2025-12-28T13:00:00+01:00;KWH 60 Forbruk;3,328;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T13:00:00+01:00;2025-12-28T14:00:00+01:00;KWH 60 Forbruk;5,084;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T14:00:00+01:00;2025-12-28T15:00:00+01:00;KWH 60 Forbruk;2,501;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T15:00:00+01:00;2025-12-28T16:00:00+01:00;KWH 60 Forbruk;1,811;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T16:00:00+01:00;2025-12-28T17:00:00+01:00;KWH 60 Forbruk;2,353;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T17:00:00+01:00;2025-12-28T18:00:00+01:00;KWH 60 Forbruk;2,876;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T18:00:00+01:00;2025-12-28T19:00:00+01:00;KWH 60 Forbruk;3,938;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T19:00:00+01:00;2025-12-28T20:00:00+01:00;KWH 60 Forbruk;4,387;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T20:00:00+01:00;2025-12-28T21:00:00+01:00;KWH 60 Forbruk;2,251;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T21:00:00+01:00;2025-12-28T22:00:00+01:00;KWH 60 Forbruk;2,042;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T22:00:00+01:00;2025-12-28T23:00:00+01:00;KWH 60 Forbruk;2,739;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T23:00:00+01:00;2025-12-29T00:00:00+01:00;KWH 60 Forbruk;2,566;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-29T00:00:00+01:00;2025-12-29T01:00:00+01:00;KWH 60 Forbruk;1,327;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T01:00:00+01:00;2025-12-29T02:00:00+01:00;KWH 60 Forbruk;1,724;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T02:00:00+01:00;2025-12-29T03:00:00+01:00;KWH 60 Forbruk;1,548;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T03:00:00+01:00;2025-12-29T04:00:00+01:00;KWH 60 Forbruk;1,242;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T04:00:00+01:00;2025-12-29T05:00:00+01:00;KWH 60 Forbruk;2,214;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T05:00:00+01:00;2025-12-29T06:00:00+01:00;KWH 60 Forbruk;1,584;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T06:00:00+01:00;2025-12-29T07:00:00+01:00;KWH 60 Forbruk;1,580;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T07:00:00+01:00;2025-12-29T08:00:00+01:00;KWH 60 Forbruk;2,668;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T08:00:00+01:00;2025-12-29T09:00:00+01:00;KWH 60 Forbruk;2,533;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T09:00:00+01:00;2025-12-29T10:00:00+01:00;KWH 60 Forbruk;4,166;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T10:00:00+01:00;2025-12-29T11:00:00+01:00;KWH 60 Forbruk;3,133;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T11:00:00+01:00;2025-12-29T12:00:00+01:00;KWH 60 Forbruk;2,463;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T12:00:00+01:00;2025-12-29T13:00:00+01:00;KWH 60 Forbruk;1,767;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T13:00:00+01:00;2025-12-29T14:00:00+01:00;KWH 60 Forbruk;1,994;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T14:00:00+01:00;2025-12-29T15:00:00+01:00;KWH 60 Forbruk;2,847;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T15:00:00+01:00;2025-12-29T16:00:00+01:00;KWH 60 Forbruk;3,032;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T16:00:00+01:00;2025-12-29T17:00:00+01:00;KWH 60 Forbruk;3,285;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T17:00:00+01:00;2025-12-29T18:00:00+01:00;KWH 60 Forbruk;3,780;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T18:00:00+01:00;2025-12-29T19:00:00+01:00;KWH 60 Forbruk;3,563;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T19:00:00+01:00;2025-12-29T20:00:00+01:00;KWH 60 Forbruk;1,786;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T20:00:00+01:00;2025-12-29T21:00:00+01:00;KWH 60 Forbruk;1,046;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T21:00:00+01:00;2025-12-29T22:00:00+01:00;KWH 60 Forbruk;2,065;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T22:00:00+01:00;2025-12-29T23:00:00+01:00;KWH 60 Forbruk;1,196;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-29T23:00:00+01:00;2025-12-30T00:00:00+01:00;KWH 60 Forbruk;1,354;kWh;Målt;2025-12-30T06:19:02+01:00
2025-12-30T00:00:00+01:00;2025-12-30T01:00:00+01:00;KWH 60 Forbruk;1,196;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T01:00:00+01:00;2025-12-30T02:00:00+01:00;KWH 60 Forbruk;1,080;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T02:00:00+01:00;2025-12-30T03:00:00+01:00;KWH 60 Forbruk;1,721;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T03:00:00+01:00;2025-12-30T04:00:00+01:00;KWH 60 Forbruk;1,534;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T04:00:00+01:00;2025-12-30T05:00:00+01:00;KWH 60 Forbruk;1,624;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T05:00:00+01:00;2025-12-30T06:00:00+01:00;KWH 60 Forbruk;1,506;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T06:00:00+01:00;2025-12-30T07:00:00+01:00;KWH 60 Forbruk;2,305;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T07:00:00+01:00;2025-12-30T08:00:00+01:00;KWH 60 Forbruk;1,897;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T08:00:00+01:00;2025-12-30T09:00:00+01:00;KWH 60 Forbruk;2,303;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T09:00:00+01:00;2025-12-30T10:00:00+01:00;KWH 60 Forbruk;2,481;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T10:00:00+01:00;2025-12-30T11:00:00+01:00;KWH 60 Forbruk;3,157;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T11:00:00+01:00;2025-12-30T12:00:00+01:00;KWH 60 Forbruk;4,016;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T12:00:00+01:00;2025-12-30T13:00:00+01:00;KWH 60 Forbruk;5,572;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T13:00:00+01:00;2025-12-30T14:00:00+01:00;KWH 60 Forbruk;5,474;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T14:00:00+01:00;2025-12-30T15:00:00+01:00;KWH 60 Forbruk;4,310;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T15:00:00+01:00;2025-12-30T16:00:00+01:00;KWH 60 Forbruk;1,709;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T16:00:00+01:00;2025-12-30T17:00:00+01:00;KWH 60 Forbruk;2,625;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T17:00:00+01:00;2025-12-30T18:00:00+01:00;KWH 60 Forbruk;2,165;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T18:00:00+01:00;2025-12-30T19:00:00+01:00;KWH 60 Forbruk;3,222;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T19:00:00+01:00;2025-12-30T20:00:00+01:00;KWH 60 Forbruk;2,591;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T20:00:00+01:00;2025-12-30T21:00:00+01:00;KWH 60 Forbruk;1,439;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T21:00:00+01:00;2025-12-30T22:00:00+01:00;KWH 60 Forbruk;1,641;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T22:00:00+01:00;2025-12-30T23:00:00+01:00;KWH 60 Forbruk;2,254;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-30T23:00:00+01:00;2025-12-31T00:00:00+01:00;KWH 60 Forbruk;2,041;kWh;Målt;2025-12-31T06:22:51+01:00
2025-12-31T00:00:00+01:00;2025-12-31T01:00:00+01:00;KWH 60 Forbruk;1,535;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T01:00:00+01:00;2025-12-31T02:00:00+01:00;KWH 60 Forbruk;1,364;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T02:00:00+01:00;2025-12-31T03:00:00+01:00;KWH 60 Forbruk;2,356;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T03:00:00+01:00;2025-12-31T04:00:00+01:00;KWH 60 Forbruk;2,021;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T04:00:00+01:00;2025-12-31T05:00:00+01:00;KWH 60 Forbruk;1,844;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T05:00:00+01:00;2025-12-31T06:00:00+01:00;KWH 60 Forbruk;1,804;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T06:00:00+01:00;2025-12-31T07:00:00+01:00;KWH 60 Forbruk;2,601;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T07:00:00+01:00;2025-12-31T08:00:00+01:00;KWH 60 Forbruk;2,301;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T08:00:00+01:00;2025-12-31T09:00:00+01:00;KWH 60 Forbruk;2,228;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T09:00:00+01:00;2025-12-31T10:00:00+01:00;KWH 60 Forbruk;2,743;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T10:00:00+01:00;2025-12-31T11:00:00+01:00;KWH 60 Forbruk;3,560;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T11:00:00+01:00;2025-12-31T12:00:00+01:00;KWH 60 Forbruk;4,605;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T12:00:00+01:00;2025-12-31T13:00:00+01:00;KWH 60 Forbruk;3,987;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T13:00:00+01:00;2025-12-31T14:00:00+01:00;KWH 60 Forbruk;2,941;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T14:00:00+01:00;2025-12-31T15:00:00+01:00;KWH 60 Forbruk;3,858;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T15:00:00+01:00;2025-12-31T16:00:00+01:00;KWH 60 Forbruk;4,822;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T16:00:00+01:00;2025-12-31T17:00:00+01:00;KWH 60 Forbruk;6,233;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T17:00:00+01:00;2025-12-31T18:00:00+01:00;KWH 60 Forbruk;3,031;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T18:00:00+01:00;2025-12-31T19:00:00+01:00;KWH 60 Forbruk;3,904;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T19:00:00+01:00;2025-12-31T20:00:00+01:00;KWH 60 Forbruk;2,585;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T20:00:00+01:00;2025-12-31T21:00:00+01:00;KWH 60 Forbruk;2,685;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T21:00:00+01:00;2025-12-31T22:00:00+01:00;KWH 60 Forbruk;2,009;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T22:00:00+01:00;2025-12-31T23:00:00+01:00;KWH 60 Forbruk;2,129;kWh;Målt;2026-01-01T06:27:27+01:00
2025-12-31T23:00:00+01:00;2026-01-01T00:00:00+01:00;KWH 60 Forbruk;1,358;kWh;Målt;2026-01-01T06:27:27+01:00
2026-01-01T00:00:00+01:00;2026-01-01T01:00:00+01:00;KWH 60 Forbruk;1,879;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T01:00:00+01:00;2026-01-01T02:00:00+01:00;KWH 60 Forbruk;1,618;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T02:00:00+01:00;2026-01-01T03:00:00+01:00;KWH 60 Forbruk;1,614;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T03:00:00+01:00;2026-01-01T04:00:00+01:00;KWH 60 Forbruk;1,688;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T04:00:00+01:00;2026-01-01T05:00:00+01:00;KWH 60 Forbruk;2,424;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T05:00:00+01:00;2026-01-01T06:00:00+01:00;KWH 60 Forbruk;1,782;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T06:00:00+01:00;2026-01-01T07:00:00+01:00;KWH 60 Forbruk;1,814;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T07:00:00+01:00;2026-01-01T08:00:00+01:00;KWH 60 Forbruk;2,212;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T08:00:00+01:00;2026-01-01T09:00:00+01:00;KWH 60 Forbruk;2,589;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T09:00:00+01:00;2026-01-01T10:00:00+01:00;KWH 60 Forbruk;3,147;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T10:00:00+01:00;2026-01-01T11:00:00+01:00;KWH 60 Forbruk;2,562;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T11:00:00+01:00;2026-01-01T12:00:00+01:00;KWH 60 Forbruk;4,935;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T12:00:00+01:00;2026-01-01T13:00:00+01:00;KWH 60 Forbruk;5,503;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T13:00:00+01:00;2026-01-01T14:00:00+01:00;KWH 60 Forbruk;3,364;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T14:00:00+01:00;2026-01-01T15:00:00+01:00;KWH 60 Forbruk;2,545;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T15:00:00+01:00;2026-01-01T16:00:00+01:00;KWH 60 Forbruk;2,380;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T16:00:00+01:00;2026-01-01T17:00:00+01:00;KWH 60 Forbruk;3,032;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T17:00:00+01:00;2026-01-01T18:00:00+01:00;KWH 60 Forbruk;2,573;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T18:00:00+01:00;2026-01-01T19:00:00+01:00;KWH 60 Forbruk;2,896;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T19:00:00+01:00;2026-01-01T20:00:00+01:00;KWH 60 Forbruk;2,044;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T20:00:00+01:00;2026-01-01T21:00:00+01:00;KWH 60 Forbruk;3,076;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T21:00:00+01:00;2026-01-01T22:00:00+01:00;KWH 60 Forbruk;2,081;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T22:00:00+01:00;2026-01-01T23:00:00+01:00;KWH 60 Forbruk;2,088;kWh;Målt;2026-01-02T06:30:11+01:00
2026-01-01T23:00:00+01:00;2026-01-02T00:00:00+01:00;KWH 60 Forbruk;3,114;kWh;Målt;2026-01-02T06:30:11+01:00
